attribution_id,sales_order_number,customer_key,sales_territory_key,campaign_id,touchpoint_date,conversion_date,attribution_model,attribution_credit,order_currency_key,attributed_revenue_order_currency,usd_average_rate,attributed_revenue_usd,currency_basis,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
ATT-008495,SO63503,22313,10,CMP-GB-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,98,1735.98,1.49120191,2588.7,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008496,SO63504,13575,7,CMP-FR-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,2457.33,1,2457.33,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008497,SO63505,14192,7,CMP-FR-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,100,2487.33,1,2487.33,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008498,SO63506,16585,10,CMP-GB-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,98,2329.98,1.49120191,3474.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008499,SO63507,12095,4,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,8.99,1,8.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008500,SO63508,12117,1,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,120,1,120,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008501,SO63509,29006,1,CMP-US-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,100,151.27,1,151.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008502,SO63520,18874,1,CMP-US-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,100,69.99,1,69.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008503,SO63521,18417,4,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,39.98,1,39.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008504,SO63522,16905,4,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008505,SO63523,15919,10,CMP-GB-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,98,69.99,1.49120191,104.37,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008506,SO63524,21860,7,CMP-FR-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008507,SO63525,19250,8,CMP-DE-SEARCH-GENERIC,2013/8/3,2013/8/3,LAST_CLICK,1,100,31.27,1,31.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008508,SO63526,17884,10,CMP-GB-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,98,29.98,1.49120191,44.71,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008509,SO63527,19492,7,CMP-FR-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,6.28,1,6.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008510,SO63528,12726,8,CMP-DE-SEARCH-GENERIC,2013/8/3,2013/8/3,LAST_CLICK,1,100,98.96,1,98.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008511,SO63529,28453,8,CMP-DE-SEARCH-GENERIC,2013/8/3,2013/8/3,LAST_CLICK,1,100,36.27,1,36.27,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008512,SO63530,15340,6,CMP-CA-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,19,39.99,0.64905562,25.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008513,SO63531,19814,4,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,589.98,1,589.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008514,SO63532,15482,4,CMP-US-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,100,2341.46,1,2341.46,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008515,SO63533,12755,4,CMP-US-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,100,2420.45,1,2420.45,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008516,SO63534,15097,10,CMP-GB-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,98,2461.55,1.49120191,3670.67,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008517,SO63535,17199,8,CMP-DE-SEARCH-GENERIC,2013/8/3,2013/8/3,LAST_CLICK,1,100,2418.05,1,2418.05,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008518,SO63536,23539,9,CMP-AU-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,6,1700.99,0.56509946,961.23,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008519,SO63537,23593,9,CMP-AU-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,6,1808.45,0.56509946,1021.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008520,SO63538,14216,9,CMP-AU-SOCIAL,2013/8/3,2013/8/3,LAST_CLICK,1,6,2354.98,0.56509946,1330.8,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008521,SO63539,14058,9,CMP-AU-SEARCH,2013/8/3,2013/8/3,LAST_CLICK,1,6,2297.28,0.56509946,1298.19,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008522,SO63550,12339,9,CMP-AU-SHOPPING,2013/8/3,2013/8/3,LAST_CLICK,1,6,2419.06,0.56509946,1367.01,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008523,SO63551,11176,6,CMP-CA-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,19,28.48,0.6544931,18.64,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008524,SO63552,16733,9,CMP-AU-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,6,31.27,0.57182068,17.88,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008525,SO63553,14312,9,CMP-AU-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,6,24.99,0.57182068,14.29,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008526,SO63554,18266,9,CMP-AU-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,6,37.27,0.57182068,21.31,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008527,SO63555,15253,9,CMP-AU-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,6,8.99,0.57182068,5.14,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008528,SO63556,26390,10,CMP-GB-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,98,1725.98,1.49835181,2586.13,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008529,SO63557,24209,7,CMP-FR-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,100,1735.98,1,1735.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008530,SO63558,15004,7,CMP-FR-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,100,629.96,1,629.96,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008531,SO63559,17950,7,CMP-FR-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,100,1732.26,1,1732.26,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008532,SO63580,16714,4,CMP-US-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,100,64.47,1,64.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008533,SO63581,19001,6,CMP-CA-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,19,21.98,0.6544931,14.39,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008534,SO63582,18686,6,CMP-CA-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,19,21.98,0.6544931,14.39,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008535,SO63583,26383,7,CMP-FR-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,100,33.98,1,33.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008536,SO63584,12598,10,CMP-GB-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,98,33.98,1.49835181,50.91,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008537,SO63585,13786,8,CMP-DE-SEARCH-GENERIC,2013/8/4,2013/8/4,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008538,SO63586,26982,7,CMP-FR-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,100,28.99,1,28.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008539,SO63587,28911,7,CMP-FR-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,100,4.99,1,4.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008540,SO63588,11305,4,CMP-US-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,100,74.98,1,74.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008541,SO63589,16837,6,CMP-CA-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,19,85.48,0.6544931,55.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008542,SO63590,18523,6,CMP-CA-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,19,31.97,0.6544931,20.92,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008543,SO63591,12937,1,CMP-US-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,100,75.97,1,75.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008544,SO63592,16005,6,CMP-CA-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,19,96.46,0.6544931,63.13,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008545,SO63593,12597,10,CMP-GB-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,98,8.99,1.49835181,13.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008546,SO63594,11411,8,CMP-DE-SEARCH-GENERIC,2013/8/4,2013/8/4,LAST_CLICK,1,100,38.47,1,38.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008547,SO63595,12595,10,CMP-GB-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,98,8.99,1.49835181,13.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008548,SO63596,14722,1,CMP-US-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,100,769.49,1,769.49,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008549,SO63597,15916,6,CMP-CA-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,19,2332.28,0.6544931,1526.46,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008550,SO63598,15196,4,CMP-US-SEARCH,2013/8/4,2013/8/4,LAST_CLICK,1,100,2376.45,1,2376.45,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008551,SO63599,15349,4,CMP-US-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,100,2356.95,1,2356.95,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008552,SO63604,14214,9,CMP-AU-SHOPPING,2013/8/4,2013/8/4,LAST_CLICK,1,6,2294.99,0.57182068,1312.32,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008553,SO63605,14032,9,CMP-AU-SOCIAL,2013/8/4,2013/8/4,LAST_CLICK,1,6,2368.95,0.57182068,1354.61,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008554,SO63630,17937,10,CMP-GB-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,98,625.47,1.49700599,936.33,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008555,SO63631,16594,10,CMP-GB-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,98,2354.98,1.49700599,3525.42,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008556,SO63632,11500,6,CMP-CA-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,19,53.99,0.65763514,35.51,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008557,SO63633,28781,4,CMP-US-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,19,2.29,0.65763514,1.51,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008558,SO63634,11331,6,CMP-CA-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,19,28.98,0.65763514,19.06,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008559,SO63635,29220,4,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,24.99,1,24.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008560,SO63636,11091,6,CMP-CA-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,19,25.48,0.65763514,16.76,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008561,SO63637,27379,4,CMP-US-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,100,152.47,1,152.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008562,SO63638,14091,6,CMP-CA-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,19,64.97,0.65763514,42.73,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008563,SO63639,26473,1,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,89.46,1,89.46,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008564,SO63640,26798,1,CMP-US-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,100,28.99,1,28.99,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008565,SO63641,27652,1,CMP-US-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,100,75.47,1,75.47,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008566,SO63642,24732,1,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,99.57,1,99.57,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008567,SO63643,26689,4,CMP-US-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,100,96.92,1,96.92,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008568,SO63644,22085,4,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,34.98,1,34.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008569,SO63645,21801,4,CMP-US-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,100,44.98,1,44.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008570,SO63646,20379,4,CMP-US-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,100,123.98,1,123.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008571,SO63647,27656,6,CMP-CA-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,19,69.99,0.65763514,46.03,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008572,SO63648,17598,4,CMP-US-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,100,39.98,1,39.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008573,SO63649,17599,1,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,13.98,1,13.98,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008574,SO63650,22545,6,CMP-CA-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,19,48.97,0.65763514,32.2,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008575,SO63651,27628,6,CMP-CA-SHOPPING,2013/8/5,2013/8/5,LAST_CLICK,1,19,4.99,0.65763514,3.28,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008576,SO63652,13457,1,CMP-US-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,56.97,1,56.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008577,SO63653,13937,1,CMP-US-SOCIAL,2013/8/5,2013/8/5,LAST_CLICK,1,100,85.48,1,85.48,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008578,SO63654,19068,8,CMP-DE-SEARCH-GENERIC,2013/8/5,2013/8/5,LAST_CLICK,1,100,64.97,1,64.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008579,SO63655,28373,7,CMP-FR-SEARCH,2013/8/5,2013/8/5,LAST_CLICK,1,100,38.88,1,38.88,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008580,SO63656,25472,8,CMP-DE-SEARCH-GENERIC,2013/8/5,2013/8/5,LAST_CLICK,1,100,27.77,1,27.77,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008581,SO63657,24867,8,CMP-DE-SEARCH-GENERIC,2013/8/5,2013/8/5,LAST_CLICK,1,100,21.49,1,21.49,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
ATT-008582,SO63658,28430,8,CMP-DE-SEARCH-GENERIC,2013/8/5,2013/8/5,LAST_CLICK,1,100,42.97,1,42.97,FactCurrencyRate.AverageRate on conversion date,SIMULATED last-click attribution linked to AdventureWorks order,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
